ID_1	COORD_X	COORD_Y	AÑO	PRECIO_OFERTA	PRECIO_INTEGRAL	PERIODO	ESTRATO	BARRIO	UPZ	TIPO_INMUEBLE	BAÑOS	COCINAS	ALCOBAS	UBICACIÓN_LOTE	INFLUENCIA_VIA	ELEVACION_MSNM	TOPOGRAFIA	DENS_POBL	AREA	DIST_CULT	DIST_SUPERM	DIST_HUMEDAL	DIST_SALUD	DIST_COMERCIAL	DIST_RIO	DIST_TRANSMILENIO	DIST_CLUB	DIST_CAI	DIST_EDU	DIST_VIA	DIST_PARQUE
4349	100749,236	117384,044	2010	4,3e+08	3323543,051	23	5	24	6	1	3	1	4	5	1	2625	2	90,12	129,38000001854	4741,69533003397	1243,58196940778	7045,82408826903	1676,10898290779	1724,94345029672	4805,76519405893	4138,4023560214	4159,46751564079	3342,3408350533	667,491905311953	941,510475039244	252,227369902003
4350	100926,877	117649,951	2010	4,3e+08	3349953,256	23	5	24	6	1	4	1	4	5	1	2595	2	90,12	128,360000017863	4215,93066288751	717,817302261314	6520,05942112257	1150,34431576133	1199,17878315026	4715,12509662044	3612,63764168076	3633,70280130015	2816,57616790683	217,742278300798	415,745760698603	132,420872886025
4351	100927,909	117417,117	2010	4,3e+08	3349953,256	24	5	24	6	1	4	1	4	5	1	2594	2	90,12	128,360000017863	4338,9290560575	840,815695431306	6643,05781429256	1273,34270893132	1322,17717632025	4908,56103049198	3735,63614630605	3756,70130592544	2939,57456107683	264,725631335484	538,744265323891	98,0367848674005
4352	98230,21	115360,778	2010	1,2e+08	490196,078	24	3	46	10	1	2	1	4	2	1	2554	1	437,67	244,800000215424	1693,7359025794	1120,36091660324	2234,5994182795	1354,07678066938	1114,88352400199	1576,00822880939	1102,07207624085	3336,00267135973	550,579603690588	95,5125915495831	936,418994600874	166,124762038984
4353	98367,705	115581,6	2010	1,3e+08	1400107,701	24	3	46	10	0	2	1	2	1	1	2555	1	437,67	92,8499999729664	1424,26337578631	979,278077590771	2506,98504256197	1559,45435012934	841,899852426698	1826,8188714918	832,599506518363	3085,11684895132	826,490948483722	219,518401572329	763,877847122415	127,004660420297
4354	98080,89	115779,789	2010	2,3e+08	781250	24	3	46	10	1	5	4	10	2	1	2556	1	437,67	294,4	1524,19084879968	1384,28301332232	2252,8429595716	1719,36182707218	612,674195270533	1790,06461583217	932,526948885292	3490,12168052376	793,24271338971	196,116722452153	675,12533937696	96,8487698307733
4355	98298,664	115842,86	2010	9,5e+07	1510333,863	24	3	46	10	0	2	1	3	5	2	2554	1	437,67	62,9000000114544	1218,4318360686	1082,7610283226	2544,66482680216	1413,6028143411	668,380570025322	1972,15139143702	626,7678465088	3188,14508967452	938,107438503457	150,810200114692	558,046187112851	61,967635832634
4356	98266,093	115852,279	2010	9e+07	1430842,607	24	3	46	10	0	2	1	3	5	2	2556	1	437,67	62,9000000137681	1252,29108536068	1116,62027761469	2510,80557751007	1447,46206363319	634,521320733232	1959,06507186717	660,627096822251	3222,00433998797	904,248189211367	116,950950822602	591,905437426302	86,7959260003873
4357	98327,714	115832,064	2010	9,5e+07	1510333,863	24	3	46	10	0	2	1	3	5	2	2554	1	437,67	62,9000000114544	1187,44813382257	1051,77732607658	2575,64852904819	1382,61911209508	699,364272271342	1982,40727193677	595,784144654404	3157,16138782012	969,091140749477	181,793902360713	527,062485258456	52,0436327557955
4358	99162,344	114059,778	2010	5e+07	386398,764	24	2	57	10	1	4	5	6	2	1	2599	3	437,67	129,399999840579	3074,88111778932	1589,01029342341	3132,41387402455	1105,76032356713	2276,1516197092	1410,04199846091	1789,41783136652	2539,76777427433	835,423701610386	249,198580596182	1371,64323433872	87,4813543350157
4359	96722,912	116123,566	2010	1,2e+08	520833,333	24	2	47	11	1	4	4	8	2	1	2550	1	317,95	230,400000147456	3542,29971099531	2140,8553911087	1585,91663734236	457,604814002357	999,911080985465	1119,06675802768	2928,126600446	5348,1504460342	453,779409466067	124,372021101233	1208,71108111129	80,5725571084886
4360	99208,792	114469,328	2010	1,25e+08	668806,849	24	2	57	10	1	4	4	8	2	1	2607	3	437,67	186,899999883225	2534,72843911084	1048,85761474493	3167,8706802043	1203,06595322436	1735,99894103072	1710,21487592925	2164,85174909251	2915,20169200032	1123,26737349971	273,789858818027	1653,95740743176	164,012293832979
4361	98754,346	114408,649	2010	2e+08	389180,774	24	2	57	10	1	5	5	25	2	1	2558	1	437,67	513,900000620277	2494,62826682602	1008,75744246011	2664,70723923121	598,50243728965	1695,8987687459	1329,99064197002	2290,09135785291	3326,3413284469	518,703857564999	57,3523730964381	1049,39395745298	212,941171111034
4362	98898,983	114654,485	2010	5,9e+07	1026086,957	24	3	57	10	0	1	1	3	5	2	2572	1	437,67	57,4999999731992	2466,57968480399	980,708860438089	2860,02772217737	906,380209196405	1667,85018672387	1609,39503073967	2262,04280686309	3298,29277745708	826,581629471754	46,9783472939458	1357,27171361815	95,0121146498969
4363	99145,562	116439,166	2010	1e+08	1054852,321	23	3	16	9	0	3	1	4	1	1	2558	1	214,65	94,7999999708016	427,835537835334	685,687095165783	3806,66991252941	161,42128329831	333,826876878093	2982,91862493157	1209,47946676367	2888,98817591413	409,701824604736	136,771819516861	1097,51174368675	60,8603702163613
4364	99180,618	116427,736	2010	1e+08	1054852,321	23	3	16	9	0	3	1	4	1	1	2559	1	214,65	94,7999999708016	391,123149350322	648,974706680771	3769,9575240444	124,708894813298	297,11448839308	2999,59519451117	1172,76707444378	2852,27578359424	372,989436119724	100,059431031849	1060,79935136686	53,3424317341771
4365	99205,938	116418,635	2010	8,6e+07	1900132,567	23	3	16	9	0	2	1	3	1	1	2559	1	214,65	45,260000009252	390,489021381332	648,340578711782	3634,36498172674	124,074766844309	296,480360424091	3011,27331871141	1172,13300077414	2851,6417099246	372,355308150734	93,8941794467307	1060,16527769722	63,4020220565787
4366	98819,62	116706,719	2010	7,5e+07	1388888,889	23	3	16	9	0	2	1	3	1	1	2558	1	214,65	53,99999999568	950,215254688683	1208,06681201913	3081,6374812091	683,801000151659	703,788487403344	2974,11314880683	874,35103142405	3411,36784931902	871,85745217588	434,268408549935	762,383308347131	97,3704519734684
4367	99172,653	116397,256	2010	1e+08	1175088,132	24	3	16	9	0	2	1	4	1	1	2559	1	214,65	85,0999999717468	390,163195837763	648,014753168212	3768,99757053184	123,748941300739	296,154534880521	2972,52715639091	1171,80712384454	2851,315832995	372,029482607165	99,09947751929	1059,83940076762	84,7999891610512
4368	99054,636	116457,381	2010	1,82e+08	1830433,471	23	3	16	9	1	3	1	2	2	1	2558	1	214,65	99,4299999882378	943,448408270834	1201,29996560128	3586,29438897685	832,757664792087	710,789833613267	2933,0235118135	866,678481799074	3404,60111059024	925,314695040236	171,908069142395	754,710758722155	100,657320683771
4369	99075,181	116524,849	2010	9e+07	905159,409	23	3	16	9	1	3	3	4	2	1	2556	1	214,65	99,4299999592669	647,783426100668	905,634983431117	3384,06930979712	381,369171563644	553,774765143426	2996,47524619235	1176,7828382428	3108,93604250027	569,425623587865	314,378972856945	1064,81511516588	52,0435176635213
4370	99123,506	116437,537	2010	2,1e+08	1758941,285	23	3	16	9	1	3	1	5	2	1	2558	1	214,65	119,389999990818	447,459546992796	705,311104323245	3826,29392168687	181,045292455772	353,450886035554	2966,29931843062	1229,10346761957	2908,61217677003	429,325833762198	156,395828674323	1117,13574454265	79,445304193244
4371	99147,358	116505,667	2010	1,7e+08	1423904,85	24	3	16	9	1	3	1	4	2	1	2558	1	214,65	119,389999970855	478,264679931076	736,116237261525	3546,58932317699	211,850425394052	384,256018973834	3031,84444735901	1259,90862770413	2939,41733685459	460,130966700478	181,669837996474	1147,94090462721	50,1780366521956
4372	98953,159	116494,498	2010	1,4e+08	1701093,56	24	3	16	9	1	4	1	4	2	1	2555	1	214,65	82,3000000070543	866,960405248582	1124,81196257903	3509,80638595459	756,269661769834	634,301830591014	2892,46531520062	790,190501201797	3328,11312999297	848,826692017983	95,4200661201416	678,222778124877	40,2715679069005
4373	98808,336	116557,958	2010	1,8e+08	2244389,027	24	3	16	9	1	3	1	4	2	1	2556	1	214,65	80,2000000154162	796,690167079504	1054,54172440995	3353,8405018142	685,999423600756	497,663868005391	2848,94934373729	668,226388341096	3257,8429042582	778,556453848906	60,5458180202494	556,258665264177	36,8825343893735
4374	98641,442	116848,206	2010	1,4e+08	1801801,802	24	3	32	9	1	2	1	3	5	1	2561	1	214,65	77,699999991453	1165,58425771442	1115,6833690345	2900,64109073915	816,821651746448	603,115173512804	2990,4571683065	983,449208898638	3626,73683128084	1087,22645520162	543,366739945611	634,477095405061	71,1456969704628
4375	99151,294	116642,629	2010	1,4e+08	1749562,609	24	4	16	9	1	2	1	3	5	1	2557	1	214,65	80,0200000159011	701,082239311477	958,933796641926	3328,54377908393	434,667984774453	607,073578354235	3134,81133226404	1297,78197936929	3162,2348507075	457,198341193395	202,151690462476	1185,81425629237	83,4921772335829
4376	98987,29	116708,537	2010	1,08e+08	2030838,661	24	3	16	9	0	2	1	2	5	1	2554	1	214,65	53,1800000039491	879,103901252848	1136,9554585833	3150,52211714256	612,689646715824	785,095240295607	3078,25030905892	1139,78302904928	3340,25651960777	635,220003134767	380,173352403847	1027,81530597236	40,7511805318684
4377	98794,17	116649,357	2010	7,7e+07	1377459,75	23	3	16	9	0	2	1	3	5	1	2558	1	214,65	55,8999999818506	1017,5095748772	1132,00069028935	3118,008627636	821,69171650314	565,897771051863	2912,90008782472	736,460254939689	3444,73127752909	999,375861646605	296,377692198454	624,492531862769	80,129323942379
4378	98963,887	116569,942	2010	7e+07	1296296,296	23	3	16	9	0	2	1	3	1	1	2555	1	214,65	54,0000000123429	762,639605767461	1020,49116309791	3269,21313013032	496,225351230437	668,630944810219	2956,62628626579	1061,92665292663	3223,79222781644	684,281803254657	429,235152523737	949,958929849707	70,8544648662323
4379	98994,684	116635,427	2010	6,8e+07	1259259,259	23	3	16	9	0	2	1	3	1	1	2556	1	214,65	54,0000000111176	760,688561086744	1018,54011841719	3271,16417481104	494,274306549721	666,679900129503	3026,53367321404	1063,87771155995	3221,84116918312	682,330758573941	427,284107843021	951,909988483035	64,8020341954414
4380	95572,69	116337,588	2010	8e+07	286738,351	23	2	118	11	1	3	1	5	2	1	2548	1	317,95	279,000000247612	4552,58286775243	2855,34949464378	2648,27012213549	1021,42407094138	1985,60174472941	615,90027708765	3642,62054495159	6734,06839816161	1424,81154664314	353,369067234244	2004,56430394481	76,938376439592
4381	95570,419	116386,582	2010	7,3e+07	774946,921	23	2	115	11	1	2	1	5	2	1	2548	1	317,95	94,2000000539392	4539,33094598157	2842,09757287292	2621,69575881991	1015,81253376516	1959,02738141383	636,038010149311	3629,36860977148	6720,81646298149	1411,55962487228	172,694016265054	1991,31236876469	36,3644344136615
4382	94978,275	116373,755	2010	5,5e+07	470085,47	23	2	55	11	1	2	2	5	2	1	2545	1	317,95	117,000000021273	5109,94341862831	3412,60696637463	3188,01186572346	306,654604636567	2525,34348831738	360,302138178081	4199,98124170555	7291,42909491557	1982,17209751901	216,96251605682	2433,14467294473	187,639399789249
4383	94864,77	116127,142	2010	7,8e+07	379193	24	2	55	11	1	4	4	8	2	1	2546	1	317,95	205,699999736282	5337,6769555883	3640,44358247965	3420,04176842663	298,478307315254	2757,37339102055	280,723676626205	4427,71470967781	7519,16256288783	2209,905634479	203,915897772509	2050,63701431628	291,564881725649
4384	94884,783	116102,912	2010	5,5e+07	966608,084	23	2	55	11	1	1	1	2	2	1	2544	1	317,95	56,9000000211047	5357,47726707839	3660,24389396974	3439,84207991673	338,191936938949	2777,17370251065	250,265432414389	4447,51498029	7538,96283350001	2229,7059459691	164,456010195878	2030,09023491244	286,140729967492
4385	95077,282	116068,89	2010	7,8e+07	419354,839	24	2	55	11	1	4	4	9	2	1	2545	1	317,95	185,999999871231	5292,04394731939	3594,81057421074	3374,40876015772	621,217698867377	2711,74038275164	213,268186454813	4382,08171049967	7473,52956370969	2164,27262621009	121,258579533608	2082,36236755047	194,699211972263
4386	95036,674	116020,655	2010	8,2e+07	488676,996	23	2	55	11	1	2	1	5	2	1	2545	1	317,95	167,8000001457	5379,12753656234	3681,89416345369	3461,49234940068	600,523447586221	2798,8239719946	153,411376194283	4469,16524134723	7560,61309455725	2251,35621545305	172,732321762476	2059,42282169841	252,983785752717
4387	96134,614	116555,908	2010	6,5e+07	698174,006	24	2	104	11	1	2	1	4	2	1	2550	1	317,95	93,1000000592975	3829,70854253791	2132,47516942926	2167,97148044242	877,370732092476	1377,4645232707	1113,4428376736	2919,74639204246	6011,19424525248	701,937221428611	226,854781886309	1281,69015103568	34,3015405612949
4388	96026,377	116576,411	2010	5e+07	802568,218	24	2	104	11	1	1	1	3	2	1	2551	1	317,95	62,3000000231756	3930,30350493221	2233,07013182356	2149,84222367854	856,548164206944	1457,68164492803	1003,33819173085	3020,34115363781	6111,78900684783	802,532183822913	172,041780119894	1382,28491263103	86,8756388007062
4389	95997,533	116577,969	2010	7,5e+07	684306,569	24	2	104	11	1	3	1	4	2	1	2549	1	317,95	109,600000054946	3964,76652955372	2267,53315644507	2127,23197925681	881,01938389357	1464,56360185073	974,598685568198	3054,8041954624	6146,25204867242	836,995208444427	137,446500508737	1416,74795445561	114,037678027886
4390	95983,768	116569,57	2010	6,7e+07	834371,108	24	2	104	11	1	3	1	4	2	1	2549	1	317,95	80,3000000330788	4008,47257480995	2311,2392017013	2105,22271133385	907,598861855058	1442,55433392777	962,364607162447	3098,51044241408	6189,9582956241	880,701253700652	93,3408659926046	1460,4542014073	125,753065182548
4391	96130,951	116486,783	2010	5e+07	766871,166	24	2	104	11	1	1	1	2	2	1	2551	1	317,95	65,1999999697472	3838,26805298654	2141,03467987789	2273,82183806723	720,354912716668	1436,64305470782	1097,71786162595	2928,3059453284	6019,75379853842	710,496731877242	177,617299711191	1290,24970432162	97,4489649277737
4392	96167,608	116477,149	2010	6e+07	1255230,126	24	2	104	11	1	1	1	2	2	1	2551	1	317,95	47,799999981836	3800,58620638295	2103,3528332743	2305,78476062091	758,036759320255	1398,96120810423	1113,75523170554	2890,62407851351	5982,07193172353	672,814885273654	215,299146314779	1252,56783750673	118,709961176577
4393	96177,266	116504,739	2010	5,3e+07	845295,056	24	2	104	11	1	2	1	2	2	1	2551	1	317,95	62,6999999867502	3788,39490123786	2091,16152812921	2269,58785755117	890,986953116241	1362,76430503449	1142,15199204092	2878,43276744215	5969,88062065217	660,623580128564	212,154563650098	1240,37652643537	100,91344075277
4394	96191,368	116512,631	2010	5,8e+07	688018,98	24	2	104	11	1	2	1	3	2	1	2551	1	317,95	84,2999999796517	3747,18257636097	2049,94920325231	2227,86067303409	922,388714469261	1321,03712051741	1156,45546469244	2837,22046721863	5928,66832042864	619,411255251668	170,427379133021	1199,16422621184	105,01322129633
4395	96367,986	116516,402	2010	1,3e+08	961965,369	24	2	104	11	1	3	1	5	2	1	2551	1	317,95	135,140000034658	3555,23100656621	1857,99763345756	2254,57848673294	866,036374973482	1347,75493421626	1242,98638943931	2645,26874639728	5736,71659960729	427,459685456912	155,322401926065	1007,21250539049	33,306434863665
4396	96260,728	116544,195	2010	5,6e+07	991150,442	24	2	104	11	1	1	1	2	2	1	2551	1	317,95	56,5000000272411	3666,03140562057	1968,79803251192	2153,94660594068	942,036751481394	1247,123053424	1221,53875479256	2756,0691454531	5847,51699866311	538,260084511276	96,51331203961	1118,01290444631	104,196640074146
4397	96339,717	116512,157	2010	5,2e+07	797546,012	24	2	104	11	1	2	1	2	2	1	2551	1	317,95	65,2000000220677	3585,22033977571	1887,98696666706	2266,90249128627	896,025708182981	1360,07893876959	1228,66660246349	2675,25821497046	5766,70606818047	457,449018666412	209,469197385205	1037,20197396367	60,1465291887279
4398	96497,185	116557,501	2010	6,4e+07	1136767,318	24	2	104	11	1	1	1	3	2	1	2550	1	317,95	56,2999999970091	3439,53879092884	1742,30541782019	2072,8561017741	789,644329974076	1166,03254925742	1333,74338175271	2529,57653134761	5621,02438455763	311,767469819543	229,345139044232	891,520290340827	51,327654973587
4399	96306,03	116674,628	2010	5,5e+07	945017,182	24	2	104	11	1	2	1	2	2	1	2548	1	317,95	58,2000000080422	3631,7476799001	1934,51430679145	1995,25180172569	1055,82285638491	1088,42824920901	1272,41637643155	2721,78542984668	5813,23328305669	577,945996230379	167,992389560141	1083,72918883989	114,691303013571
4400	95488,018	116822,734	2010	7,3e+07	1293408,93	24	2	15	11	1	2	1	3	4	1	2542	1	317,95	56,439999992887	4403,9905181876	2704,59463915116	2479,99953849998	721,129112521604	1817,3311610939	462,687840250952	3494,02815281511	6585,47600602513	1344,82999102272	76,3985654153222	1853,80937208942	78,0118262368822
4401	95504,527	116888,616	2010	6e+07	1063075,833	24	2	15	11	1	2	1	3	4	1	2541	1	317,95	56,4399999863415	4346,86663732231	2647,47075828587	2422,8756576347	653,031902065183	1760,20728022862	495,912936766049	3436,90432920756	6528,35218241758	1287,70611015744	144,495775871744	1796,68554848188	106,235123220379
4402	95579,084	116849,14	2010	5,7e+07	1009922,041	24	2	15	11	1	2	1	3	5	1	2542	1	317,95	56,4400000059014	4348,81016874008	2649,41428970364	2424,81918905247	668,403920894782	1762,15081164639	557,256137356639	3438,84779803419	6530,29565124421	1289,64964157521	144,405666182043	1798,62901730851	52,2265185313635
4403	95923,354	117078,362	2010	5,7e+07	1009922,041	24	2	15	11	1	2	1	3	4	1	2542	1	317,95	56,4400000059014	3750,5756523401	2051,17977330366	1822,2009990648	283,667784909002	1163,9162952464	762,552873299403	2840,61346555432	5932,06131876434	687,031451587543	22,1629083630245	1200,39468482864	73,7730069431926
4404	95677,919	116827,636	2010	7,4e+07	1332133,213	24	2	15	11	1	2	1	3	5	1	2539	1	317,95	55,5500000133996	4171,69573628284	2472,2998572464	2247,70475659522	491,289488437535	1585,03637918914	650,547568514402	3261,73338360171	6353,18123681173	1112,53520911796	56,0540366200651	1621,51460287602	118,425114441768
4405	95932,951	117107,334	2010	6e+07	1063075,833	24	2	15	11	1	2	1	3	4	1	2543	1	317,95	56,4399999863415	3747,24336400606	2047,84748496962	1818,86871073076	287,000073243042	1160,58400691236	756,170468746903	2837,28111332907	5928,72896653909	683,699163253503	18,8306200289843	1197,06233260339	82,3009799780806
4406	95912,154	117042,246	2010	5,8e+07	1027639,972	24	2	15	11	1	2	1	3	4	1	2542	1	317,95	56,4399999808493	3786,31602391014	2086,9201448737	1862,32504422252	464,282130498699	1199,65666681644	772,757178047171	2876,35376055709	5967,80161376711	727,155496745264	178,46670498934	1236,1349798314	79,1887995876481
4407	95835,039	117094,86	2010	4,8e+07	850460,666	24	2	15	11	1	2	1	3	4	1	2541	1	317,95	56,4400000128871	3941,04695720114	2241,6510781647	2012,67230392585	197,205973911047	1354,38760010745	679,40331663354	3031,08465458303	6122,53250779305	877,502756448588	212,634213224069	1390,86587385734	162,600283720467
4408	95641,267	117138,803	2010	6,5e+07	1151665,485	24	2	15	11	1	2	1	3	5	1	2541	1	317,95	56,440000023097	4132,2361981741	2432,84031913766	2203,8615448988	379,189677745062	1545,5768410804	499,789419683549	3222,27390780765	6313,72176101767	1068,69199742154	403,823454197023	1582,05512708197	155,890503803909
4409	95740,826	117117,054	2010	5,2e+07	921332,388	24	2	15	11	1	1	1	3	5	1	2540	1	317,95	56,440000023097	3939,43155052885	2240,03567149241	2011,05689725356	195,590567238755	1352,77219343515	590,043555466082	3029,46927758402	6120,91713079404	875,887349776296	211,018806551777	1389,25049685834	155,434006501738
4410	95909,274	117202,746	2010	5,5e+07	808823,529	24	2	15	11	1	1	1	2	2	1	2544	1	317,95	68,0000000346182	3802,76661575254	2067,24283934654	1832,46365157705	170,095073538932	1179,97936128929	692,583711216063	2892,80435404378	6001,88353106547	697,294104099789	118,646803232857	1216,45771023686	168,424952027336
4411	95927,162	117229,654	2010	4e+07	1250000	24	2	15	11	1	1	1	2	2	1	2544	1	317,95	32	3744,1324226993	2008,60864629331	1773,82945852381	169,981938372217	1121,34516823605	699,075328991766	2834,17018172263	5943,24935874432	638,659911046555	119,135115835013	1157,82353791571	146,724924183909
4412	101690,424	116601,8	2010	1,52e+08	1005291,005	24	3	39	3	1	4	1	4	2	1	2561	1	181,51	151,200000043768	2899,71887810989	1003,08046409781	5287,46244832987	1869,60724966309	681,760477046979	4979,91353010065	3350,1702679362	2079,25445096263	1705,29978130646	140,6794386535	744,049000809125	64,5091062926403
4413	101683,533	116583,559	2010	1,3e+08	1285855,589	24	3	39	3	1	2	1	3	2	1	2563	1	181,51	101,099999962749	2880,18533749578	996,646963896398	5267,92890771575	1889,14079027721	701,294017661093	4963,01735268338	3330,63672631443	2059,72090934086	1685,76624069234	121,145898039386	724,51545918736	45,2806218358191
4414	101608,634	116589,431	2010	1,1e+08	1680415,521	24	3	39	3	0	2	1	3	2	1	2563	1	181,51	65,4599999972269	2918,19541564269	978,706109880196	5292,76339515411	1853,08608529943	665,239312683313	4909,05518227502	3246,57086499564	2097,73086480468	1601,70052204153	8,03566605853651	640,449597868563	54,7189008880438
4415	101672,096	116493,494	2010	1,1e+08	1104417,671	24	3	39	3	1	2	1	3	2	1	2563	1	181,51	99,5999999713876	2766,78741404039	883,249040441008	5154,53098426036	1984,10983405364	796,263061437529	4897,5158046529	3237,86486115057	1946,32302156557	1592,99445611059	142,748364577343	631,743594023501	45,5643641075241
4416	101550,2	116480,043	2010	1,4e+08	1487778,959	24	3	39	3	1	4	1	3	7	1	2562	1	181,51	94,0999999718372	2840,86558118223	901,376275419739	5215,43356069365	1974,63834622037	786,791573604262	4794,2761081018	3169,24111276533	2020,40111257437	1524,37068758108	158,632440309527	563,119845638252	71,2255814116236
4417	101699,963	116450,414	2010	1,6e+08	761904,762	24	3	39	3	1	5	1	7	2	1	2557	1	181,51	209,99999997375	2713,97100420453	830,432630605146	5101,7145744245	2036,9262438895	837,615178442194	4891,20677417856	3238,13229252442	1893,50663309677	1593,26186057218	89,9319547414814	598,442687059703	50,4219502453358
4418	97671,026	115455,656	2010	7e+07	780379,041	24	3	26	10	1	3	3	4	2	1	2556	1	437,67	89,7000000285759	2173,4903660462	1594,92197574692	1845,99153544938	1730,13898012825	809,626618609322	1297,53601609012	1581,82634414144	3985,36211171809	488,789516802547	110,593095166877	547,811182289998	78,2945213891405
4419	97705,21	115495,891	2010	6,5e+07	1113013,699	24	3	26	10	0	2	1	3	1	1	2555	1	437,67	58,3999999805932	2107,4454849844	1549,382621557	1877,8625204499	1762,00996512877	764,087264419401	1349,26845085857	1515,78141121611	3919,31717879275	520,66050180307	44,5482141050719	579,68193865845	27,7088687189501
4420	97738,958	115466,088	2010	8e+07	987654,321	24	3	26	10	1	2	1	3	2	1	2556	1	437,67	80,9999999989875	2079,8449321176	1622,6520006905	1805,94376164048	1690,09120631934	837,3566435529	1340,32994855561	1488,18081008899	3891,71657766563	448,741742993642	28,7211650284268	507,763335531837	63,4164575613154
4421	97758,857	115433,426	2010	7,5e+07	757575,758	24	3	26	10	1	3	3	4	2	1	2556	1	437,67	98,99999994456	2075,42605148796	1665,33793068902	1751,4315328989	1635,57897757776	880,143414112064	1322,97896885207	1483,76204267139	3887,29781024804	394,229514252063	83,1186144641742	453,251032355543	101,565883639854
4422	97798,18	115453,993	2010	8e+07	1257861,635	24	3	26	10	1	2	1	2	2	2	2556	1	437,67	63,60000001113	2006,15353518876	1608,63923549723	1749,72820764856	1633,87565232743	877,45116071849	1361,59720726751	1414,4894540028	3818,02522157945	392,526189001732	89,7499469466481	451,547732435802	104,377940704645
4423	97812,824	115494,736	2010	5,3e+07	1088295,688	24	3	26	10	0	2	1	2	1	2	2556	1	437,67	48,6999999948543	1986,58918712499	1589,07488743347	1804,27193741591	1688,41938209477	833,269289531798	1403,72034149311	1394,92506899873	3798,46083657537	447,069918769073	77,4200856832347	506,091477833887	75,2379673380523
4424	97797,455	115574,187	2010	8e+07	1075268,817	24	3	26	10	0	2	1	4	2	1	2556	1	437,67	74,400000014136	1966,55312421499	1504,87898464363	1876,81183935481	1811,94444811364	719,583627506032	1463,13288960252	1374,88902016202	3778,42478773866	570,594984787938	163,836689927236	578,631458588926	100,499976356733
4425	97834,498	115638,547	2010	8e+07	838574,423	24	3	26	10	1	2	1	3	2	1	2555	1	437,67	95,4000000546165	1885,29279242126	1460,12495593482	1925,06772367891	1815,97082155978	674,829598797224	1537,38489227263	1293,62867456595	3697,16444214259	651,087662106239	153,188526786147	626,887326231644	94,4639212836631
4426	97756,298	115651,222	2010	8e+07	779727,096	24	3	26	10	1	2	1	3	2	1	2556	1	437,67	102,599999936388	1959,8460449351	1415,03510171037	1851,25571687092	1770,88096733532	629,739744572766	1510,17450042637	1368,18197704549	3771,71774462213	683,914057464668	215,501901560672	553,075334181441	70,4619882708733
4427	100362,78	114921,121	2010	3,1e+08	2903981,265	22	5	41	7	0	3	1	3	1	3	2590	2	85,33	106,749999986656	1790,40074536181	1621,66895408944	3152,24583182352	1317,61959004082	1565,17495657658	2887,16737017392	923,250881359163	691,061642799288	1750,13759443129	103,173571715935	134,786281119075	65,7880663578476
4428	100363,018	114898,896	2010	3e+08	2810304,45	22	5	41	7	0	2	1	3	1	3	2590	2	85,33	106,749999986656	1812,31134195911	1643,57955068674	3130,33523522622	1339,53018663811	1587,08555317387	2874,18180765743	945,161477704046	669,151046454405	1772,04819102858	125,084168313228	156,696877463958	74,4329081368507
4429	100361,139	114942,023	2010	2,7e+08	2529274,005	22	5	41	7	0	2	1	3	1	3	2585	2	85,33	106,749999986656	1977,0773696818	1281,70230383222	3800,07346665032	1504,29621436081	915,449875982299	2898,34882797881	1109,92727022917	1340,78647086685	1100,41251383701	423,688398270038	501,057623375475	49,3257227965024
4430	100391,539	114921,386	2010	3,1e+08	2903981,265	22	5	41	7	0	3	1	3	1	3	2590	2	85,33	106,749999986656	2000,70755870408	1258,07211480994	3776,44327762804	1527,92640338309	891,81968696002	2910,4797646438	1133,55757168506	1364,41677232274	1076,78232481473	447,318587292316	524,687924831366	45,5005906890027
4431	100351,275	114687,522	2010	9,75e+08	4698795,181	22	5	41	7	0	3	1	4	1	4	2583	2	85,33	207,499999987763	2015,17050044197	1846,4387091696	2927,47607674336	1542,38934512097	1789,94471165673	2744,79834168025	985,269713060355	466,291900630666	1974,90734951144	327,943326796087	99,8020646907242	126,382197650661
4432	100349,925	114610,528	2010	3,2e+08	2140468,227	22	5	41	7	0	3	1	4	1	4	2579	2	85,33	149,500000029666	2092,17305673459	1923,44126546222	2850,47352045074	1619,3919014136	1838,00035048622	2702,75264102809	908,267157195123	389,289344765434	2050,65553778792	404,945883088714	22,7995088254926	100,677474320078
4433	100429,537	114680,643	2010	2,5e+08	2072968,491	22	5	41	7	0	2	1	3	1	4	2572	2	85,33	120,599999992957	2278,08127323959	2079,47921077824	2990,78280256452	1805,3001179186	1978,30963260001	2807,2986087526	1048,57670534025	529,598892910563	2190,9648199017	590,854099593712	163,109078670017	128,561680088672
4434	100407,814	114616,613	2010	3,5e+08	2527075,812	22	5	41	7	0	2	1	4	1	4	2579	2	85,33	138,500000015037	2199,11258089484	2000,51051843349	2911,81411021977	1726,33142557384	1899,34094025526	2755,44397560363	969,607639561582	450,629827131893	2111,99612755695	511,885407248959	84,140012891347	128,388050989858
4435	100339,867	114503,104	2010	4,7e+08	2389425,521	22	5	41	7	0	3	2	4	1	4	2578	2	85,33	196,700000008077	2199,64205262706	1831,70093277199	2743,00452455827	1726,86089730606	1730,53135459376	2639,60276437345	800,798144193109	281,82033176342	1943,18654189545	512,414878981179	84,6695041766706	45,5901615056774
