COORD_X,COORD_Y,PRECIO_OFERTA,PRECIO_INTEGRAL,ESTRATO,UPZ,TIPO_INMUEBLE,BAÑOS,COCINAS,ALCOBAS,UBICACION_LOTE,INFLUENCIA_VIA,AREA,DIST_SALUD,DIST_CAI,DIST_EDU,DIST_VIA
97577.04,117035.045,100000000.000,1338867.318,3,9,1,2,2,3,5,1,74.69000001,1064.208999,1577.73818,566.8240546,374.0391539
97656.131,117713.518,60000000.000,1200000,2,9,0,1,1,2,5,1,50,1163.82629,1718.661178,159.6642792,933.6297407
97347.102,117486.103,80000000.000,1317740.076,3,9,1,2,1,4,5,1,60.70999999,1144.961441,1464.189718,199.4947942,670.0969765
97392.583,117557.805,70000000.000,1153022.566,3,9,1,2,1,3,5,1,60.71000002,1240.37804,1346.780434,82.0855094,706.9335035
97391.762,117462.555,85000000.000,1400098.831,3,9,1,1,1,4,5,1,60.70999998,1094.473892,1514.677267,213.8263262,619.6094277
97437.508,117535.58,65000000.000,1070663.812,3,9,1,2,1,3,5,1,60.70999998,1214.55507,1395.744712,99.50901763,739.6905657
97448.463,117482.038,83000000.000,1367155.329,3,9,1,2,1,4,5,1,60.70999998,1075.89036,1534.409422,86.95214838,601.0259663
97560.824,117374.897,115000000.000,1527021.644,3,9,1,2,1,5,5,1,75.30999999,1139.961182,1646.523578,259.3136158,665.0967799
97605.512,117444.218,100000000.000,1327844.908,3,9,1,3,1,4,5,1,75.30999998,1244.788978,1586.869277,139.4120035,779.5936734
97633.266,117340.766,105000000.000,1394237.153,3,9,1,3,1,4,5,1,75.31000001,1220.037481,1726.599877,338.6926672,625.7439562
97675.308,117409.029,93000000.000,1388266.906,3,9,1,3,1,4,5,1,66.98999998,1172.872269,1696.069353,223.0155155,701.5272154
97502.789,117279.754,150000000.000,1993620.415,3,9,1,3,1,4,5,1,75.23999999,1133.0688,1639.631196,252.4212337,658.2043648
97545.096,117347.223,86000000.000,1386425.923,3,9,1,3,1,4,5,1,62.03,1137.823583,1644.385979,257.176017,662.9591566
97582.904,117241.919,100000000.000,1612123.166,3,9,1,2,1,4,5,1,62.03000001,1167.847919,1681.3771,413.8268145,510.7159187
97618.067,117306.477,95000000.000,1262626.263,3,9,1,2,1,4,5,1,75.23999998,1241.320399,1754.84958,340.3543344,584.1883988
97487.362,117154.934,108000000.000,1526070.369,3,9,0,2,1,3,5,1,70.76999999,936.0015509,1443.986448,433.072323,407.1416445
97320.091,117198.792,128000000.000,1810979.061,3,9,0,2,1,3,5,1,70.67999998,768.2159131,1274.778309,265.2866852,293.3515141
97362.926,117258.059,115000000.000,1627051.5,3,9,0,2,1,3,5,1,70.67999999,841.2998572,1347.862253,321.5426513,366.4354583
97348.612,117230.277,125000000.000,1768534.239,3,9,0,2,1,3,5,1,70.67999999,810.2577563,1316.820152,307.3285284,335.3933574
97411.026,117153.548,125000000.000,1768534.239,3,9,0,2,1,3,5,1,70.67999999,868.2295697,1376.214467,365.3003419,393.3651833
97372.105,117174.185,110000000.000,1556310.13,3,9,0,2,1,3,5,1,70.68000001,824.3500203,1331.741842,321.4207924,349.485661
97413.353,117234.775,145000000.000,2051499.717,3,9,0,2,1,3,5,1,70.68,850.1123576,1356.674754,312.7301509,375.2479597
97397.716,117205.142,130000000.000,1839275.608,3,9,0,2,1,3,5,1,70.68000001,832.4756188,1339.86744,329.5463909,357.6112825
97433.143,117187.944,133000000.000,1881720.43,3,9,0,2,1,3,5,1,70.68,872.7616002,1380.746498,369.8323723,397.8971907
97448.991,117215.196,120000000.000,1697792.869,3,9,0,2,1,3,5,1,70.68000001,874.8514416,1382.836339,371.9222137,399.9870143
97374.88,117217.577,135000000.000,1910016.978,3,9,0,2,1,3,5,1,70.68,814.3743456,1320.936742,311.4451177,339.5099472
97420.097,117195.617,123000000.000,1740237.691,3,9,0,2,1,3,5,1,70.68,857.664862,1365.64976,354.7356342,382.8004519
97786.148,117270.238,128000000.000,1710772.521,3,9,1,2,1,3,5,1,74.81999999,1116.127232,1894.280655,466.4795832,562.30553
97813.108,117316.54,115000000.000,1537022.187,3,9,1,2,1,3,5,1,74.81999998,1001.64221,1828.720755,355.6669179,674.9053425
97299.007,117371.054,56000000.000,1188959.66,3,9,0,2,1,3,5,1,47.10000001,899.4044565,1405.966852,263.4380521,424.5400858
97339.99,117350.416,60000000.000,1171875,3,9,0,2,1,3,5,1,51.2,905.1456162,1411.708012,257.6968923,430.2812325
97370.655,117333.218,54000000.000,1370558.376,3,9,0,2,1,3,5,1,39.39999999,907.9842374,1414.546633,254.8582712,433.1198435
97229.566,117252.434,70000000.000,1364788.458,3,9,0,2,1,3,5,1,51.28999999,841.2324057,1169.637836,338.3031778,326.4025373
97273.989,117319.639,63000000.000,1228309.612,3,9,0,2,1,3,5,1,51.29,842.7820113,1349.344407,320.0604972,367.9176106
97291.16,117216.186,73000000.000,1423279.392,3,9,0,2,1,3,5,1,51.28999999,770.3972741,1240.472967,267.4680462,295.5329247
97337.171,117284.713,57000000.000,1111327.744,3,9,0,1,1,3,5,1,51.29000001,849.049626,1355.612022,313.7928825,374.1852258
97284.227,117268.309,62000000.000,1315510.291,3,9,0,1,1,3,5,1,47.12999999,805.8965406,1312.458937,302.9673128,331.0321403
97370.56,116758.242,53000000.000,1108786.611,3,10,0,1,1,2,5,1,47.79999999,184.6578026,1305.589911,87.43472228,228.0131052
97267.396,117157.523,67000000.000,1250000,3,9,0,2,1,3,2,1,53.6,705.8531825,1295.754478,202.9239546,230.9887727
97273.986,117194.88,68000000.000,1524663.677,3,9,0,1,1,2,1,1,44.6,790.4892021,1236.294452,287.5599742,315.6248338
97259.007,117202.841,65000000.000,1457399.103,3,9,0,1,1,2,2,1,44.6,790.6320062,1236.151648,287.7027783,315.7676356
97172.436,117242.987,49000000.000,1243654.822,3,9,0,1,1,2,1,1,39.40000001,799.559312,1109.350084,408.8108847,266.114868
97352.061,117183.711,125000000.000,1768534.239,3,9,0,2,1,3,5,1,70.67999999,802.3128272,1309.704649,299.3835993,327.4484604
97396.219,117243.824,115000000.000,1627051.5,3,9,0,2,1,3,5,1,70.67999999,848.0621326,1354.624529,314.7803759,373.1977372
97395.293,117162.755,130000000.000,1839275.608,3,9,0,2,1,3,5,1,70.68000001,850.0440512,1358.028949,347.1148233,375.179664
97546.916,118050.736,70000000.000,1796253.528,3,9,1,2,1,4,1,1,38.97000001,1285.435626,1738.452535,424.470689,1157.939479
97451.103,118072.797,75000000.000,1231324.906,3,9,1,2,1,3,2,1,60.90999998,1331.765074,1558.893511,470.8001369,1204.268892
97493.673,118026.394,64000000.000,1642288.94,3,9,1,1,1,4,2,1,38.97,1278.929086,1611.729499,417.9641489,1151.432926
97588.738,118093.175,82000000.000,2104182.705,3,9,1,2,1,4,1,1,38.96999999,1349.222827,1802.239736,488.2578905,1221.726623
97576.487,118059.626,55000000.000,960027.928,3,9,1,1,1,4,1,1,57.29000001,1313.761988,1766.778897,452.7970516,1186.265786
97540,118005.65,45000000.000,1154734.411,3,9,1,1,1,2,1,1,38.97,1244.986887,1698.003796,384.0219501,1117.490719
97366.253,117798.564,52000000.000,1274509.804,3,9,0,1,1,3,1,1,40.8,1357.761294,1374.91871,229.193762,824.3167243
97403.426,117775.069,65000000.000,1593137.255,3,9,0,1,1,3,1,1,40.8,1313.789864,1418.89014,185.2223321,780.3452944
97421.126,117850.423,60000000.000,1470588.235,3,9,0,1,1,3,1,1,40.80000001,1368.148425,1486.474359,248.6278522,846.6275337
97326.7,117703.221,55000000.000,1138716.356,3,9,0,1,1,3,1,1,48.3,1206.896727,1313.29912,171.3047618,673.4522379
97343.977,117718.461,60000000.000,1242236.025,3,9,0,1,1,3,1,1,48.29999999,1228.911579,1335.313972,149.2899098,695.467087
97353.422,117732.643,70000000.000,1449275.362,3,9,0,1,1,3,1,1,48.30000001,1244.473786,1350.87618,133.7277027,711.0292486
97364.772,117749.153,60000000.000,1242236.025,3,9,0,1,1,3,1,1,48.29999999,1333.197432,1399.482572,204.6299004,799.7528589
97250.401,117596.688,41901300.000,796602.662,3,9,0,1,1,3,2,1,52.59999997,1172.610093,1156.079462,173.5241064,639.1656189
97247.581,117585.024,60000000.000,1140684.411,3,9,0,1,1,3,2,1,52.59999998,1172.505113,1156.184443,173.6290867,639.0606382
97263.869,117550.157,50000000.000,1018329.939,3,9,0,1,1,2,2,1,49.1,1049.76959,1288.993573,235.2571899,516.3251089
97202.368,117546.413,62000000.000,1199226.306,3,9,0,1,1,3,2,1,51.69999998,1028.276987,1220.3897,237.8990124,494.8325234
97176.232,117540.343,63000000.000,1218568.665,3,9,0,1,1,3,2,1,51.70000002,1052.394724,1196.271963,213.7812751,518.9502777
97134.53,117520.229,60000000.000,1140684.411,3,9,0,1,1,3,2,1,52.59999998,1038.822397,1131.701537,207.3124969,505.3780257
97126.931,117490.727,65000000.000,1323828.921,3,9,0,2,1,2,2,1,49.09999998,1008.681862,1101.561003,236.4259138,475.237358
97178.272,117447.248,50000000.000,967117.988,3,9,0,1,1,3,2,1,51.70000002,939.1163893,1132.308921,327.9625447,405.6719495
97273.724,117591.04,65000000.000,1235741.445,3,9,0,1,1,3,1,1,52.59999999,1148.613805,1180.07575,194.1628234,615.1693309
97139.36,117395.694,67000000.000,1295938.104,3,9,0,1,1,3,2,1,51.70000002,884.8365183,1052.464543,358.5672403,351.3920536
96983.331,117414.55,68000000.000,1236363.636,3,9,0,1,1,3,1,1,55.00000002,900.0210976,872.9934987,433.2642176,366.5765646
97053.642,117460.799,65000000.000,1231060.606,3,9,0,1,1,3,2,1,52.8,1005.117694,1005.67625,293.6504577,471.6732268
97059.515,117482.547,62000000.000,1105169.34,3,9,0,1,1,3,2,1,56.10000002,1034.314435,1044.123711,262.058487,500.8699669
97031.399,117479.549,60000000.000,1090909.091,3,9,0,1,1,3,3,1,55,1006.727009,979.69941,319.6272973,473.2825288
97029.165,117593.035,55000000.000,1.00E+06,3,9,0,2,1,2,3,1,55,1090.806047,1036.909685,249.0432763,557.3615329
97026.817,117565.215,60000000.000,1136363.636,3,9,0,1,1,2,3,1,52.80000002,1094.874042,1040.97768,244.9752809,561.4295387
97013.019,117559.411,62000000.000,1127272.727,3,9,0,1,1,3,1,1,55.00000001,1055.780089,1028.75249,285.2008668,522.3355397
97021.591,117545.371,58000000.000,1098484.848,3,9,0,1,1,3,3,1,52.80000002,1067.376509,1040.348911,273.6044465,533.931963
97048.009,117550.962,60000000.000,1090909.091,3,9,0,1,1,2,3,1,55,1091.775591,1064.747992,249.2053648,558.3310418
97064.172,117584.631,55000000.000,1.00E+06,3,9,0,1,1,2,3,1,55,1120.970665,1072.91083,213.0421305,587.5260844
97045.516,117711.803,60000000.000,1140684.411,3,9,0,1,1,3,2,1,52.59999998,1270.703432,915.0270982,86.64825702,737.2588323
97083.315,117715.232,70000000.000,1353965.184,3,9,0,1,1,3,2,1,51.69999999,1286.48511,953.9251046,124.0740232,753.0406085
97048.281,117723.476,55000000.000,1100000,3,9,0,1,1,3,1,1,50,1284.555504,917.9347313,160.0643965,751.1108931
97109.946,117770.469,64000000.000,1303462.322,3,9,0,1,1,3,2,1,49.09999999,1392.792066,1199.880032,230.3809788,859.347469
97102.462,117834.362,50000000.000,967117.988,3,9,0,1,1,2,2,1,51.70000002,1416.308732,1223.396698,253.8976451,882.864279
97090.786,117837.133,62000000.000,1178707.224,3,9,0,1,1,3,2,1,52.60000001,1428.308828,1231.757229,265.8977412,894.8643751
97097.629,117866.047,50000000.000,967117.988,3,9,0,1,1,2,2,1,51.70000002,1428.504316,1231.561741,266.093229,895.0598569
97169.06,117888.936,60000000.000,1160541.586,3,9,0,1,1,3,1,1,51.7,1402.679609,1209.767575,240.2685219,869.2351224
97225.295,117773.94,58000000.000,1121856.867,3,9,0,1,1,3,1,1,51.69999998,1381.623202,1188.711167,219.2121145,848.1788104
97248.026,117663.31,68000000.000,1315280.464,3,9,0,1,1,3,1,1,51.70000001,1236.163874,1138.803366,137.1280113,702.7193747
97211.709,117667.503,63000000.000,1283095.723,3,9,0,1,1,3,2,1,49.1,1247.93845,1087.202718,85.52736235,714.4940661
97214.407,117675.282,60000000.000,1140684.411,3,9,0,1,1,3,2,1,52.59999998,1248.830107,1088.094375,86.4190202,715.3857231
97173.619,117662.424,80000000.000,1629327.902,3,9,0,1,1,3,2,1,49.10000001,1211.946289,1051.210557,49.53520218,678.5019074
97335.664,117852.11,63000000.000,1491477.273,3,9,0,1,1,3,1,1,42.23999999,1411.826943,1320.853061,283.2594115,878.3823766
97227.626,118016.975,55000000.000,1442433.779,3,9,1,1,1,2,1,1,38.13,1530.731749,1359.926835,609.2661913,1218.026734
97149.699,117954.318,63000000.000,1218568.665,3,9,0,1,1,3,1,1,51.70000002,1638.33093,1378.929991,475.9198424,1104.88655
98621.532,116404.581,135000000.000,1888111.888,4,9,1,3,1,3,1,1,71.5,726.3712492,809.959718,290.8774686,435.0764714
98569.041,116418.289,135000000.000,1888111.888,4,9,1,1,1,3,2,1,71.5,848.8449097,861.442522,413.3511292,486.5591222
98505.175,116417.845,150000000.000,1706484.642,4,9,1,2,2,5,2,1,87.89999998,865.3043748,844.983057,429.8105942,470.0997123
98515.679,116447.267,153000000.000,1919698.871,4,9,1,3,1,3,2,1,79.69999999,838.0890457,921.6775146,402.5952652,546.7942555
98353.757,116491.446,180000000.000,2211302.211,4,9,1,3,1,3,1,1,81.40000001,1006.657533,1090.246002,571.1637528,614.6255914
98347.115,116469.009,155000000.000,1904176.904,4,9,1,3,1,3,1,1,81.40000001,1005.51292,1089.101389,570.0191395,613.4809775
98360.158,116508.591,170000000.000,2088452.088,4,9,1,3,1,3,1,1,81.40000002,1006.281044,1089.869513,570.7872638,614.2491026
98607.333,116347.235,80000000.000,1313628.9,4,9,0,1,1,3,1,1,60.89999999,834.1050733,687.3797141,398.6112927,312.496447
98295.967,116163.381,65000000.000,1041666.667,2,10,0,1,1,3,2,1,62.39999998,1345.447467,1136.635245,121.3171958,489.890996
98114.504,116217.344,65000000.000,1171171.171,3,10,1,3,3,4,2,1,55.50000001,1500.193347,1271.934407,216.6656448,458.4407172
98170.051,116280.55,60000000.000,1107011.07,3,10,0,2,1,3,1,1,54.20000001,1424.080944,1215.268723,199.950673,382.328323
98087.125,116321.87,66000000.000,1042654.028,3,10,1,1,1,2,2,1,63.30000003,1559.396764,1350.584543,329.0699943,488.823472
98129.507,116419.884,75000000.000,1417769.376,3,10,0,2,1,3,5,1,52.90000001,1481.824179,1344.577704,393.9712555,410.3533944
98182.768,116379.032,80000000.000,1512287.335,3,10,0,1,1,3,5,1,52.89999999,1393.625134,1256.378659,317.8898555,322.1542879
98077.178,116369.669,140000000.000,1021152.443,3,10,1,3,4,6,2,1,137.1000001,1567.89461,1425.842284,388.4202988,496.4238643
97911.245,116207.873,55000000.000,1167728.238,3,10,0,1,1,2,2,1,47.09999999,1463.181671,1278.132527,167.4053936,402.3824741
97913.308,116211.842,62000000.000,1316348.195,3,10,0,1,1,2,2,1,47.10000001,1467.654804,1282.60566,171.8785267,406.8556072
97908.624,116203.825,50000000.000,1061571.125,3,10,0,1,1,3,2,1,47.10000001,1458.381422,1273.332278,162.6051449,397.5822253
98022.803,116350.181,60000000.000,895522.388,3,10,1,2,1,4,2,1,67,1629.355028,1420.542806,325.3390432,587.6024428
97930.993,116491.451,75000000.000,806451.613,3,10,1,2,1,4,2,1,92.99999999,1704.840728,1649.52828,553.0429253,644.0414143
97895.072,116395.669,82000000.000,1719077.568,3,10,1,3,3,2,2,1,47.7,1570.564197,1515.251748,418.7663936,509.7649253
97849.768,116340.595,57000000.000,1247264.77,3,10,1,1,1,3,2,1,45.70000001,1520.467753,1481.865712,371.1385786,459.6685104
97840.764,116311.529,62000000.000,1356673.961,3,10,1,3,3,2,2,1,45.69999999,1485.046843,1446.444802,335.7176682,424.2475546
97842.999,116310.407,65000000.000,1422319.475,3,10,1,3,3,2,2,1,45.69999999,1482.546042,1443.944001,333.2168673,421.7467537
95853.971,116595.579,88000000.000,473118.28,2,11,1,2,2,5,2,1,185.9999998,859.8602831,972.0075334,121.7130733,1551.657094
96669.043,115716.335,49000000.000,945945.946,2,11,0,1,1,4,5,1,51.8,918.6061588,858.4871204,172.9084972,1013.655117
96750.324,115675.891,63000000.000,1216216.216,2,11,0,1,1,4,5,1,51.80000001,1138.976856,943.2614948,369.5098798,926.9392237
96854.341,115626.819,62000000.000,1213307.241,2,11,0,2,1,4,2,1,51.09999999,1052.836558,857.1211964,283.3695813,840.7989759
96563.972,115486.024,50000000.000,968992.248,2,11,0,1,1,4,1,1,51.6,1183.117458,1122.998419,318.3991228,1277.653986
96594.84,115156.903,52000000.000,1035444.046,2,11,0,1,1,4,4,1,50.22000001,1660.262151,1464.54679,321.7021369,1132.088123
96515.548,115294.646,58000000.000,1106870.229,2,11,0,1,1,4,4,1,52.4,1427.567007,1367.447969,304.2050775,1361.822755
96526.232,115236.774,58000000.000,1128404.669,2,11,0,1,1,4,4,1,51.40000001,1478.876967,1418.757929,355.5150376,1310.512872
96578.857,115190.373,55000000.000,1087601.345,2,11,0,2,1,4,4,1,50.56999998,1603.493489,1407.778128,264.9334747,1165.905032
96530.676,115158.755,61000000.000,1206248.764,2,11,0,2,1,4,4,1,50.57,1565.916378,1465.346453,322.5018002,1223.473358
96595.869,115096.975,63000000.000,1245797.904,2,11,0,2,1,4,4,1,50.57,1684.045725,1542.914015,400.0693622,1188.745435
96677.045,115095.222,57000000.000,1095732.411,2,11,0,1,1,4,2,1,52.01999998,1762.820927,1583.453124,440.6084708,1109.970184
99819.812,117750.211,78000000.000,1334017.445,3,9,1,2,1,4,5,2,58.46999999,1611.092915,893.2117233,328.3119433,467.4923355
99862.912,117808.419,68000000.000,1391446.695,3,9,0,1,1,3,5,2,48.87000001,1685.339821,967.4586294,339.7869194,328.9327717
99939.614,117697.823,67000000.000,1370984.244,3,9,0,1,1,3,5,2,48.87,1742.513579,1024.632387,427.4459584,598.9129846
100015.258,117757.619,57000000.000,1310646.126,3,9,0,2,1,2,5,2,43.48999998,1744.912403,1027.031211,425.047135,601.3118374
99983.216,117704.702,75000000.000,1282709.082,3,9,1,2,1,4,5,2,58.46999998,1744.912403,1027.031211,425.047135,601.3118374
99921.541,117753.915,85000000.000,1453736.959,3,9,1,2,1,3,5,2,58.47000001,1703.484986,985.6037941,420.704014,559.8843958
99846.503,117431.912,55000000.000,1076320.939,3,9,0,2,1,3,5,2,51.10000002,1564.021162,846.1399705,281.2401904,818.7390221
99876.639,117414.45,68000000.000,1827956.989,3,9,0,2,1,2,5,2,37.20000001,1598.849642,880.9684501,316.06867,853.5675018
99794.148,117050.243,470000000.000,1271197.901,4,9,1,2,2,6,2,1,369.73,1003.290746,1333.124422,28.57784924,1528.422415
99740.719,117493.689,70000000.000,1291512.915,3,9,0,2,1,3,5,2,54.20000001,1442.995136,725.1139437,160.2141637,697.7129895
98783.005,113392.557,63000000.000,1270161.29,2,10,0,2,1,3,5,1,49.60000001,1217.981067,1052.260353,242.5832224,664.3478562
98838.792,113300.386,165000000.000,1716425.674,3,7,1,2,1,3,5,1,96.12999998,1806.559576,1655.71044,831.1617312,1252.92624
98848.172,113250.107,140000000.000,1576754.139,3,7,1,2,1,3,5,1,88.79,1774.878722,1624.029586,799.4808772,1221.245404
98812.691,113282.658,150000000.000,1560386.976,3,7,1,2,1,3,5,1,96.13,1355.279055,1204.429918,379.8812098,801.6457766
98864.257,113321.288,275000000.000,2860709.456,3,7,1,2,1,3,5,1,96.13,1834.539237,1683.690101,859.1413923,1280.905932
98746.07,113349.168,100000000.000,1801801.802,3,7,0,2,1,3,5,1,55.49999999,1182.644913,1016.924199,207.247068,629.0117177
98671.959,113351.021,95000000.000,1711711.712,3,7,0,2,1,3,5,1,55.49999999,1108.972118,954.1994852,133.5742731,555.3388746
98811.103,113354.989,115000000.000,2072072.072,3,7,0,2,1,3,5,1,55.5,1238.565761,1072.845047,263.1679163,684.9325868
98761.07,113392.557,68000000.000,1630695.444,2,10,0,2,1,3,5,1,41.69999999,1196.060515,1030.339801,220.6626697,642.4273038
97211.811,115398.498,80000000.000,744878.957,2,10,1,1,1,4,1,1,107.4,1508.244564,966.8373724,147.288628,451.9427408
97315.029,115501.695,120000000.000,560224.09,2,10,1,3,1,4,2,1,214.1999999,1433.60273,809.9494394,51.85551299,295.0548227
97115.167,115460.732,60000000.000,921658.986,2,10,1,1,1,2,2,1,65.10000001,1394.425904,1075.452112,140.8652373,560.557441
97130.942,115115.693,145000000.000,571992.11,2,10,1,4,2,5,2,1,253.5000002,1636.451149,1243.821081,211.8952889,482.6462096
97341.361,115223.308,135000000.000,660469.667,2,10,1,3,3,6,2,1,204.4000001,1683.087841,919.5094205,98.7976643,258.8239701
97365.293,115013.098,75000000.000,1016260.163,2,10,1,2,1,2,2,1,73.79999997,1397.216741,1089.022621,76.00496204,207.1250843
97207.741,114874.664,82000000.000,759259.259,2,10,1,2,1,6,2,1,108,1381.411204,1073.217083,296.5553878,294.5653075
97774.063,114809.489,120000000.000,569476.082,2,10,1,3,3,10,2,1,210.72,818.1885729,498.8524558,134.6439532,548.4778107
99550.306,117554.552,100000000.000,1960784.314,2,9,0,2,1,2,5,1,50.99999999,1432.97712,715.0959277,121.9089923,853.40051
99562.503,117549.366,85000000.000,1666666.667,2,9,0,2,1,3,5,1,50.99999999,1419.852331,701.9711388,108.7842034,840.2757211
99576.922,117543.651,76000000.000,1490196.078,2,9,0,2,1,3,5,1,51.00000001,1404.550862,686.6696704,93.48273501,824.9742527
99587.849,117536.031,90000000.000,1319648.094,2,9,0,2,1,3,5,1,68.19999999,1391.259483,673.3782909,80.19135551,811.6828732
99350.73,117444.575,200000000.000,766871.166,2,9,1,3,3,9,2,1,260.7999999,1299.384241,661.7002422,261.7245012,1106.804487
99487.456,117392.186,130000000.000,2313167.26,3,9,0,2,1,3,2,1,56.19999999,1289.880349,571.9991573,79.47235478,924.189036
99528.073,117313.194,90000000.000,1424050.633,3,9,0,2,1,3,2,1,63.2,1101.110314,383.2291222,224.3868104,1028.25134
99547.996,117355.527,85000000.000,1347068.146,3,9,0,2,1,3,2,1,63.09999999,1132.528564,414.6473718,77.87943064,881.74398
99497.821,117337.63,75000000.000,1357957.632,3,9,0,2,1,3,2,1,55.22999999,1140.469157,422.5879651,263.7456533,1067.61016
99504.567,117354.617,65000000.000,1166128.454,3,9,0,2,1,3,2,1,55.73999998,1144.898276,427.0170841,268.1747723,1072.039272
101568.217,115506.656,420000000.000,2746174.971,4,6,0,3,1,4,1,1,152.94,2875.234066,1270.59875,764.301141,405.2764907
101638.304,115484.431,315000000.000,2777287.956,4,6,0,2,2,3,1,1,113.42,2928.930077,1324.294761,587.714731,228.6901292
101426.562,115672.639,490000000.000,2756370.591,4,6,0,4,1,4,1,1,177.77,2607.205741,998.7058537,913.3036383,492.7291833
101629.983,115742.452,142000000.000,2204968.944,4,6,1,2,1,3,1,1,64.4,2631.261972,1038.833591,746.7431935,386.6887753
101684.354,115733.562,140000000.000,2173913.043,4,6,1,2,1,3,1,1,64.40000001,2672.137593,1079.709213,787.6188147,381.1930676
101721.898,115722.767,158000000.000,2453416.149,4,6,1,2,1,3,1,1,64.4,2711.191896,1118.763515,794.7847543,342.1387647
101520.258,115643.799,580000000.000,3775795.847,4,6,0,3,1,3,1,1,153.61,2751.5255,1159.097119,765.1193086,406.0946565
101505.778,115781.382,405000000.000,3123553.91,4,6,0,3,1,4,1,1,129.66,2502.51918,894.0192925,779.6328217,388.0425743
101649.229,115844.964,115000000.000,2475780.409,4,6,0,1,1,3,1,1,46.45,2526.779875,1031.391018,642.2610964,282.2066804
101713.231,115831.735,100000000.000,2028397.566,4,6,0,1,1,3,1,1,49.3,2675.170023,1082.741642,790.6512444,378.1606721
101645.266,115589.232,310000000.000,2478810.171,4,6,0,2,1,3,1,1,125.06,2893.59324,1288.957923,623.0515686,264.0269618
101352.223,115799.41,320000000.000,2430318.22,4,6,1,2,1,3,1,1,131.67,2411.314448,626.7040103,590.7873559,399.2292656
101363.573,115853.65,365000000.000,2772081.719,4,6,1,2,1,3,1,1,131.67,2348.085253,739.5853658,703.6687114,369.6018592
101396.619,115780.889,325000000.000,2442690.718,4,6,1,2,1,3,1,1,133.05,2512.132522,903.6326345,867.71598,397.6559855
101415.377,115838.039,300000000.000,2409638.554,4,6,1,3,1,3,1,1,124.5,2402.188833,793.6889459,757.7722915,354.5318375
101571.173,116005.195,120000000.000,2234636.872,4,6,0,2,1,3,1,1,53.69999999,2284.750853,1020.513726,636.2175926,127.7070499
101258.199,115835.323,175000000.000,2574286.555,4,6,0,2,1,3,1,4,67.98,2406.262788,613.7131901,577.7965356,52.90007453
101439.555,116090.519,180000000.000,2204261.572,4,6,0,2,1,3,1,1,81.66000001,2101.41007,1084.177537,599.9890531,122.9266171
101230.242,115849.875,180000000.000,2645113.887,4,6,0,2,1,3,1,4,68.05,2406.492751,737.6927749,701.7761205,176.8797029
101187.406,115862.681,320000000.000,2580437.062,4,6,0,3,1,3,1,4,124.01,2451.16522,782.365244,746.4485895,221.5521726
101197.697,115907.29,170000000.000,1957172.461,4,6,0,2,1,3,1,4,86.86000002,2455.932977,787.1330006,751.2163462,226.3199139
101203.444,115956.381,260000000.000,2894678.245,4,6,0,2,1,3,1,1,89.82000001,2512.269949,843.4699731,807.5533186,282.6568737
101228.764,115948.602,150000000.000,1670006.68,4,6,0,2,1,3,1,1,89.82,2439.981227,771.1812514,735.264597,210.3681481
101147.086,115874.746,230000000.000,3383348.044,4,6,0,2,1,3,1,4,67.97999999,2493.984586,825.1846097,789.2679553,264.3714994
101166.374,115921.842,420000000.000,2813881.817,4,6,0,4,1,4,1,4,149.26,2490.459905,821.6599289,785.7432744,260.8468318
101270.857,115885.329,180000000.000,2645113.887,4,6,0,2,1,3,1,4,68.05,2379.607358,710.8073819,674.8907275,149.9942942
101258.924,115938.283,235000000.000,2561028.771,4,6,0,2,1,3,1,1,91.75999999,2408.10482,739.3048438,703.3881894,178.4917404
101277.894,115931.457,450000000.000,3173036.243,4,6,0,3,1,3,1,1,141.82,2387.946161,719.1461851,683.2295306,158.3330818
101374.123,115910.455,320000000.000,2430318.22,4,6,1,3,1,3,1,1,131.67,2277.188096,734.8402531,698.9235986,298.7046917
101427.7,115895.056,300000000.000,2262955.42,4,6,1,2,1,3,1,1,132.57,2439.291989,865.9725901,790.758728,282.2481683
101903.448,115256.473,260000000.000,2325373.401,5,4,0,3,1,3,1,1,111.81,3047.130314,1843.730751,400.8702738,314.7056266
101844.974,115289.802,240000000.000,2041337.076,5,4,0,2,1,3,1,1,117.57,3080.281086,1730.414471,434.0210458,177.4296147
101867.754,115286.468,270000000.000,2296504.21,5,4,0,2,1,3,1,1,117.57,3066.880806,1800.94072,420.6207656,247.955795
101822.126,115293.555,290000000.000,3087405.515,5,4,0,3,1,3,1,1,93.92999999,3103.431054,1707.264503,457.1710144,154.2796461
101884.251,115168.132,335000000.000,2812054.059,5,4,0,4,1,3,1,1,119.13,3179.332301,1913.392216,533.0722615,360.4073007
101847.169,115220.205,350000000.000,2678503.099,5,4,0,4,1,3,1,1,130.67,3135.954709,1870.014624,489.6946696,317.0296974
101814.879,115163.655,360000000.000,2814698.984,5,4,0,3,1,3,1,1,127.9,3227.393826,1961.453741,581.1337861,408.4688154
101829.562,115157.305,330000000.000,2538852.131,5,4,0,3,1,3,1,1,129.98,3211.476588,1945.536502,565.2165478,392.5515775
101845.199,115150.796,310000000.000,2423768.569,5,4,0,2,1,3,1,1,127.9,3196.561112,1930.621026,550.3010717,377.6361308
101856.39,115144.446,620000000.000,4769964.61,5,4,0,2,1,4,1,1,129.98,3196.561112,1930.621026,550.3010717,377.6361308
